year,month,id,below,normal,above
2023,5,63868afd5371672adc12c1fe,0.608176193126962,0.15365276174002798,0.23817104513301002
2023,5,62a74f9bea81f11fe450cbc4,0.42288793083441645,0.2830529555665724,0.2940591135990111
2023,5,63868afd5371672adc12c1fd,0.37019003842876175,0.4060892677636553,0.22372069380758297
2023,5,63868afd5371672adc12c1ff,0.44967159909235815,0.3994175806607342,0.15091082024690763
2023,5,63868afd5371672adc12c200,0.384397301819594,0.23241677132390365,0.3831859268565024
2023,5,63868afd5371672adc12c201,0.4572877270980016,0.22299719337130244,0.31971507953069594
2023,5,63868afd5371672adc12c202,0.3855195017509512,0.4395947153338332,0.1748857829152156
2023,5,63868afd5371672adc12c203,0.38008395335470524,0.21453217310814388,0.4053838735371509
2023,8,62a74f9bea81f11fe450cbc2,0.32183939458490185,0,0.67816060541509815
2023,8,63868afd5371672adc12c1fc,0.3312818109460733,0,0.6687181890539268
2023,8,62a74f9bea81f11fe450cbc3,0.3630437547689158,0,0.6369562452310842
2023,8,63868afd5371672adc12c1fe,0.42771340287025617,0,0.5722865971297438
2023,8,62a74f9bea81f11fe450cbc4,0.3340887436733185,0,0.6659112563266816
2023,8,63868afd5371672adc12c1fd,0.28884598980685056,0,0.7111540101931495
2023,8,63868afd5371672adc12c1ff,0.4144779332605292,0,0.5855220667394708
2023,8,63868afd5371672adc12c200,0.279341383340371,0,0.7206586166596289
2023,8,63868afd5371672adc12c201,0.32878004992032744,0,0.6712199500796726
2023,8,63868afd5371672adc12c202,0.3506430715565961,0,0.649356928443404
2023,8,63868afd5371672adc12c203,0.28944701927722977,0,0.7105529807227703
2023,5,62a74fb6ea81f11fe450cbcd,0.21087633497103128,0.17743054358929805,0.6116931214396707
2023,5,62a74fb6ea81f11fe450cbce,0.20695369324226093,0.2137880217978538,0.5792582849598853
2023,5,62a74fb6ea81f11fe450cbcf,0.20178882780486845,0.2771957311907299,0.5210154410044017
2023,5,62a74fb6ea81f11fe450cbd0,0.2256101740942043,0.15751711522748907,0.6168727106783066
2023,5,63868b225371672adc12c238,0.23321493588210856,0.09772012625945792,0.6690649378584336
2023,5,63868b225371672adc12c239,0.24926587027728103,0.08697162925140006,0.6637625004713189
2023,5,63868b225371672adc12c23a,0.23925921202735081,0.134985547790288,0.6257552401823612
2023,5,63868b225371672adc12c23b,0.2780507906798874,0.13649253259603136,0.5854566767240812
2023,5,63868b225371672adc12c23c,0.2564971073187871,0,0.7435028926812128
2023,5,63868b225371672adc12c23d,0.2239160090880239,0.15646043786912414,0.619623553042852
2023,5,63868b225371672adc12c23e,0.21240517039039758,0.12200842234533922,0.6655864072642632
2023,5,63868b225371672adc12c23f,0.3276774328497784,0.04100213024235387,0.6313204369078678
2023,8,62a74fb6ea81f11fe450cbcd,0.4073137053757293,0,0.5926862946242707
2023,8,62a74fb6ea81f11fe450cbce,0.3524132048113337,0.09643205967065675,0.5511547355180095
2023,8,62a74fb6ea81f11fe450cbcf,0.2977171242076768,0.42923512615229975,0.27304774964002343
2023,8,62a74fb6ea81f11fe450cbd0,0.31974166659735404,0.40719546859352873,0.27306286480911723
2023,8,63868b225371672adc12c238,0.4108674490882906,0,0.5891325509117094
2023,8,63868b225371672adc12c239,0.47126342576065094,0,0.52873657423934906
2023,8,63868b225371672adc12c23a,0.4541369138613418,0,0.5458630861386582
2023,8,63868b225371672adc12c23b,0.38735912304997333,0,0.6126408769500267
2023,8,63868b225371672adc12c23c,0.4881684327518274,0,0.5118315672481726
2023,8,63868b225371672adc12c23d,0.3918525612114404,0,0.6081474387885596
2023,8,63868b225371672adc12c23e,0.42365812420708515,0,0.5763418757929148
2023,8,63868b225371672adc12c23f,0.458035947385907,0,0.541964052614093
2023,5,62a74fc1ea81f11fe450cbd9,0.39062948253827245,0.13014987626255944,0.47922064119916813
2023,5,62a74fc1ea81f11fe450cbda,0.35710921690355446,0.13260072663047104,0.5102900564659745
2023,5,62a74fc1ea81f11fe450cbdb,0.3263320554506947,0.1868600686128606,0.4868078759364447
2023,5,62a74fc1ea81f11fe450cbdc,0.36931859993456895,0.103017405172791,0.52766399489264
2023,5,63868b305371672adc12c249,0.29474219941692154,0.028278390495222395,0.676979410087856
2023,5,63868b305371672adc12c24a,0.5439334226809726,0.1597338276112533,0.2963327497077741
2023,5,63868b305371672adc12c24b,0.3761565712453805,0.16400473812814062,0.4598386906264789
2023,5,63868b305371672adc12c24d,0.4657797904555079,0.16281087275665562,0.37140933678783644
2023,5,63868b305371672adc12c24e,0.3576831200050441,0.21545871206069386,0.42685816793426207
2023,5,63868b305371672adc12c24f,0.4709606028114357,0.08933939914522,0.43969999804334425
2023,8,62a74fc1ea81f11fe450cbd9,0.316684848726875,0,0.683315151273125
2023,8,62a74fc1ea81f11fe450cbda,0.24599825695933192,0.26534340716459703,0.48865833587607105
2023,8,62a74fc1ea81f11fe450cbdb,0.21024577454866233,0.4193449876386614,0.3704092378126763
2023,8,62a74fc1ea81f11fe450cbdc,0.3424253363518089,0,0.6575746636481911
2023,8,63868b305371672adc12c249,0.42893618844815373,0,0.5710638115518463
2023,8,63868b305371672adc12c24a,0.3714818242172,0,0.6285181757828
2023,8,63868b305371672adc12c24b,0.25236703754683076,0,0.7476329624531692
2023,8,63868b305371672adc12c24d,0.360771825978449,0,0.6392281740215511
2023,8,63868b305371672adc12c24e,0.3211764479850595,0,0.6788235520149405
2023,8,63868b305371672adc12c24f,0.3130018423048071,0,0.6869981576951929
2023,5,62a74fd0ea81f11fe450cbe6,0.33227824426329533,0,0.6677217557367047
2023,5,62a74fd0ea81f11fe450cbe7,0.37191136533084745,0,0.6280886346691525
2023,5,62a74fd0ea81f11fe450cbe8,0.4199757312753215,0,0.5800242687246785
2023,5,62a74fd0ea81f11fe450cbe9,0.35138351475873236,0,0.6486164852412677
2023,5,62a74fd0ea81f11fe450cbea,0.49580298951606694,0,0.5041970104839331
2023,5,63868b3a5371672adc12c25d,0.3593715145837595,0,0.6406284854162405
2023,5,63868b3a5371672adc12c25e,0.39730731553280274,0,0.6026926844671973
2023,5,63868b3a5371672adc12c25f,0.392156543609232,0,0.607843456390768
2023,5,63868b3a5371672adc12c260,0.24913580755728404,0,0.750864192442716
2023,5,63868b3a5371672adc12c261,0.2595515924591798,0.398414345339279,0.34203406220154114
2023,5,63868b3a5371672adc12c262,0.40561938244355855,0,0.5943806175564414
2023,5,63868b3a5371672adc12c263,0.2921233314130274,0,0.7078766685869726
2023,5,63868b3a5371672adc12c264,0.40227897229039167,0,0.5977210277096083
2023,5,63868b3a5371672adc12c265,0.45033976497704215,0,0.5496602350229578
2023,8,62a74fd0ea81f11fe450cbe6,0.4545599883077742,0,0.5454400116922258
2023,8,62a74fd0ea81f11fe450cbe7,0.41573263053222687,0,0.5842673694677731
2023,8,62a74fd0ea81f11fe450cbe8,-0.01,-0.01,-0.01
2023,8,62a74fd0ea81f11fe450cbe9,0.45847471105363785,0,0.5415252889463621
2023,8,62a74fd0ea81f11fe450cbea,0.41573263053222687,0,0.5842673694677731
2023,8,63868b3a5371672adc12c25d,0.41573263053222687,0,0.5842673694677731
2023,8,63868b3a5371672adc12c25e,0.41573263053222687,0,0.5842673694677731
2023,8,63868b3a5371672adc12c25f,-0.01,-0.01,-0.01
2023,8,63868b3a5371672adc12c260,0.3258317225778715,0,0.6741682774221285
2023,8,63868b3a5371672adc12c261,0.43405302406608226,0,0.5659469759339177
2023,8,63868b3a5371672adc12c262,0.41573263053222687,0,0.5842673694677731
2023,8,63868b3a5371672adc12c263,0.41573263053222687,0,0.5842673694677731
2023,8,63868b3a5371672adc12c264,0.41573263053222687,0,0.5842673694677731
2023,8,63868b3a5371672adc12c265,0.41573263053222687,0,0.5842673694677731
2023,5,63868ade5371672adc12c1e5,0.26929178641849916,0.3285836122631406,0.40212460131836025
2023,5,63868ade5371672adc12c1e6,0.23695512937781757,0.23892452896118627,0.5241203416609962
2023,5,63868ade5371672adc12c1e7,0.3250759035747262,0.2531753034907116,0.42174879293456213
2023,8,63868ade5371672adc12c1e5,0.5088954057856724,0,0.49110459421432756
2023,8,63868ade5371672adc12c1e6,0.47581262110865635,0,0.5241873788913436
2023,8,63868ade5371672adc12c1e7,0.5134382315477151,0.31346914974514944,0.1730926187071355
2023,5,63868b0b5371672adc12c20c,0.21900833564061087,0.2955824270093263,0.4854092373500628
2023,5,63868b0b5371672adc12c20d,0.27582064684372654,0.28859964953405537,0.4355797036222181
2023,5,63868b0b5371672adc12c20e,0.29169144766879285,0.28261774927960076,0.4256908030516064
2023,5,63868b0b5371672adc12c20f,0.29240601627391244,0.29740209933711065,0.4101918843889769
2023,8,63868b0b5371672adc12c20c,0.4219219611667445,0,0.5780780388332555
2023,8,63868b0b5371672adc12c20d,0.39356793032779835,0,0.6064320696722016
2023,8,63868b0b5371672adc12c20e,0.47170126150425085,0,0.5282987384957492
2023,8,63868b0b5371672adc12c20f,0.4305322397391971,0,0.5694677602608029
2023,5,63868b175371672adc12c220,0.2893058273150872,0.13762569802013588,0.573068474664777
2023,5,63868b175371672adc12c221,0.2328991590140488,0.16679759223680185,0.6003032487491493
2023,5,63868b175371672adc12c222,0.2107080280342295,0.1940641931474898,0.5952277788182807
2023,5,63868b175371672adc12c223,0.19263471437860175,0.21144340640040568,0.5959218792209926
2023,5,63868b175371672adc12c224,0.2111549590102642,0.17900329227165976,0.6098417487180761
2023,5,63868b175371672adc12c225,0.20112383006860896,0.20537686810559527,0.5934993018257958
2023,5,63868b175371672adc12c226,0.20893017393429075,0.17085717614881119,0.6202126499168981
2023,5,63868b185371672adc12c227,0.24842217982935735,0.12806272736487961,0.623515092805763
2023,5,63868b185371672adc12c228,0.21732002456729177,0.1525870318095631,0.6300929436231452
2023,5,63868b185371672adc12c229,0.1623312670228927,0.22277906556280036,0.614889667414307
2023,5,63868b185371672adc12c22a,0.24571305501866264,0.1454677298678863,0.608819215113451
2023,5,63868b185371672adc12c22b,0.2203101627190152,0.17015329085492084,0.6095365464260639
2023,8,63868b175371672adc12c220,0.10566378079077979,0.4572989921715171,0.4370372270377031
2023,8,63868b175371672adc12c221,0.28119923301692024,0,0.7188007669830797
2023,8,63868b175371672adc12c222,0.23141921232868753,0.15442489304570883,0.6141558946256036
2023,8,63868b175371672adc12c223,0.2190713241981274,0,0.7809286758018726
2023,8,63868b175371672adc12c224,0.261991948458532,0,0.738008051541468
2023,8,63868b175371672adc12c225,0.2696496400394409,0.12073067198567522,0.6096196879748839
2023,8,63868b175371672adc12c226,0.27874005070135793,0,0.721259949298642
2023,8,63868b185371672adc12c227,0.3214252960450142,0,0.6785747039549858
2023,8,63868b185371672adc12c228,0.2670742133801991,0,0.7329257866198009
2023,8,63868b185371672adc12c229,0.26770988421791087,0,0.7322901157820891
2023,8,63868b185371672adc12c22a,0.21869823937535102,0.25494734065123986,0.5263544199734091
2023,8,63868b185371672adc12c22b,0.23921627033565243,0,0.7607837296643476
2023,5,63868b445371672adc12c278,0.22401445696811892,0.15314559246063625,0.6228399505712449
2023,5,63868b445371672adc12c279,0.25163276363255394,0.2561150388366638,0.4922521975307823
2023,5,63868b445371672adc12c27a,0.31103842859369735,0.20438992979549758,0.48457164161080507
2023,5,63868b445371672adc12c27b,0.36655171211590654,0.07248219539383591,0.5609660924902575
2023,5,63868b445371672adc12c27c,0.2553740356710904,0.22306884454827483,0.5215571197806348
2023,5,63868b445371672adc12c27d,0.2878309689245009,0.23407389372014278,0.4780951373553563
2023,5,63868b445371672adc12c27e,0.2581469174667893,0.18634392612781256,0.5555091564053981
2023,5,63868b445371672adc12c27f,0.3267779052963277,0.2739632167363528,0.3992588779673194
2023,5,63868b445371672adc12c280,0.19753497059505193,0.22643430930693667,0.5760307200980114
2023,5,63868b445371672adc12c281,0.2658765031384192,0.2792320865813718,0.454891410280209
2023,5,63868b445371672adc12c282,0.26308464820315636,0.2560278000616454,0.48088755173519826
2023,5,63868b445371672adc12c283,0.3650310903920573,0.18031506950218748,0.45465384010575527
2023,5,63868b445371672adc12c284,0.2619578516120768,0.21539495252930516,0.5226471958586181
2023,5,63868b445371672adc12c285,0.40590726909959096,0.10109704986113258,0.4929956810392765
2023,8,63868b445371672adc12c278,0.3777053037192408,0,0.6222946962807592
2023,8,63868b445371672adc12c279,0.27594524517846936,0.3932392194137437,0.330815535407787
2023,8,63868b445371672adc12c27a,0.2389446903866259,0.49850450875053537,0.2625508008628387
2023,8,63868b445371672adc12c27b,0.560546838438951,0.06148814499795918,0.3779650165630898
2023,8,63868b445371672adc12c27c,0.42556862259240213,0.19372185996255134,0.38070951744504655
2023,8,63868b445371672adc12c27d,0.27734796397100636,0.40679642412967665,0.315855611899317
2023,8,63868b445371672adc12c27e,0.285105354842069,0.3503291639458336,0.3645654812120974
2023,8,63868b445371672adc12c27f,0.28543237928798276,0.45792146157623637,0.25664615913578087
2023,8,63868b445371672adc12c280,0.2669840892209763,0.38395545829055516,0.34906045248846856
2023,8,63868b445371672adc12c281,0.3221430907102447,0.27953244360945695,0.3983244656802983
2023,8,63868b445371672adc12c282,0.4294408405477196,0.2021782431121197,0.36838091634016074
2023,8,63868b445371672adc12c283,0.2608968970185647,0.4329071301519247,0.30619597282951055
2023,8,63868b445371672adc12c284,0.21446848725456008,0.5409771061212846,0.24455440662415534
2023,8,63868b445371672adc12c285,0.2283637728471588,0.4631289538244198,0.3085072733284214
2023,5,63868b4d5371672adc12c299,0.24626323221637178,0.2994975945554573,0.4542391732281709
2023,5,63868b4d5371672adc12c29a,0.1750615101657786,0.14600864648269848,0.678929843351523
2023,5,63868b4d5371672adc12c29b,0.1913349887897941,0.19076941120065768,0.6178956000095482
2023,5,63868b4d5371672adc12c29c,0.20714893582394026,0.27183563948696693,0.5210154246890928
2023,5,63868b4d5371672adc12c29d,0.18616788991803873,0.26354548574854514,0.5502866243334161
2023,5,63868b4d5371672adc12c29e,0.24997869259943556,0.2287049321382569,0.5213163752623076
2023,5,63868b4d5371672adc12c29f,0.21039271125136794,0.263370384816915,0.5262369039317171
2023,5,63868b4d5371672adc12c2a0,0.19196275514467287,0.21979307774096654,0.5882441671143606
2023,5,63868b4d5371672adc12c2a2,0.16769683714433398,0.21921391998372436,0.6130892428719417
2023,5,63868b4d5371672adc12c2a3,0.20365479274351372,0.25557618603764437,0.54076902121884185
2023,5,63868b4d5371672adc12c2a4,0.26087585772374067,0.14738429471893474,0.5917398475573246
2023,5,63868b4d5371672adc12c2a5,0.1296243182835566,0.16033854281055654,0.7100371389058868
2023,5,63868b4d5371672adc12c2a6,0.20195453803384453,0.29293957009332316,0.5051058918728323
2023,5,63868b4d5371672adc12c2a7,0.18329022149828816,0.2122456645456034,0.6044641139561084
2023,5,63868b4d5371672adc12c2a8,0.14418834095322097,0.175391797351937,0.680419861694842
2023,8,63868b4d5371672adc12c299,0.19185557601845063,0.517758257192181,0.2903861667893683
2023,8,63868b4d5371672adc12c29a,0.29249790390587593,0.4535789485552979,0.25392314753882617
2023,8,63868b4d5371672adc12c29b,0.3046497423892711,0,0.6953502576107289
2023,8,63868b4d5371672adc12c29c,0.33607040047151543,0.25360087523093766,0.4103287242975469
2023,8,63868b4d5371672adc12c29d,0.24866556224018155,0.39484447666296096,0.3564899610968575
2023,8,63868b4d5371672adc12c29e,0.2800459652382598,0.3205894411914955,0.3993645935702447
2023,8,63868b4d5371672adc12c29f,0.20232695631260186,0.4664996639282162,0.331173379759182
2023,8,63868b4d5371672adc12c2a0,0.3942318031254488,0.23249731310230068,0.37327088377225054
2023,8,63868b4d5371672adc12c2a2,0.27886357141126,0.43002416201045085,0.29111226657828915
2023,8,63868b4d5371672adc12c2a3,0.43269728845414035,0.28430561878229793,0.28299709276356166
2023,8,63868b4d5371672adc12c2a4,0.33738181950620827,0.3029377499120831,0.3596804305817086
2023,8,63868b4d5371672adc12c2a5,0.3183581045032375,0.18237776220613874,0.4992641332906238
2023,8,63868b4d5371672adc12c2a6,0.20973946330167537,0.44770612203099275,0.3425544146673319
2023,8,63868b4d5371672adc12c2a7,0.2626933140369918,0.5110772654042774,0.22622942055873074
2023,8,63868b4d5371672adc12c2a8,0.3503522017610217,0.13464699969211863,0.5150007985468597
